date,platform,metric,value,source_image,extraction_run,px_per_day,extrapolated
2024-02-13,IOS,DAU,34930.8,26-01-DAU.png,1,0.3761,False
2024-02-16,IOS,DAU,34930.8,26-01-DAU.png,1,0.3761,False
2024-02-19,IOS,DAU,34930.8,26-01-DAU.png,1,0.3761,False
2024-02-21,IOS,DAU,34930.8,26-01-DAU.png,1,0.3761,False
2024-02-24,IOS,DAU,34930.8,26-01-DAU.png,1,0.3761,False
2024-02-27,IOS,DAU,34930.8,26-01-DAU.png,1,0.3761,False
2024-02-29,IOS,DAU,34930.8,26-01-DAU.png,1,0.3761,False
2024-03-03,IOS,DAU,34930.8,26-01-DAU.png,1,0.3761,False
2024-03-06,IOS,DAU,34930.8,26-01-DAU.png,1,0.3761,False
2024-03-08,IOS,DAU,34930.8,26-01-DAU.png,1,0.3761,False
2024-03-11,IOS,DAU,34930.8,26-01-DAU.png,1,0.3761,False
2024-03-13,IOS,DAU,34930.8,26-01-DAU.png,1,0.3761,False
2024-03-16,IOS,DAU,34930.8,26-01-DAU.png,1,0.3761,False
2024-03-19,IOS,DAU,34930.8,26-01-DAU.png,1,0.3761,False
2024-03-21,IOS,DAU,34930.8,26-01-DAU.png,1,0.3761,False
2024-03-24,IOS,DAU,34930.8,26-01-DAU.png,1,0.3761,False
2024-03-29,IOS,DAU,39920.8,26-01-DAU.png,1,0.3761,False
2024-04-01,IOS,DAU,38257.4,26-01-DAU.png,1,0.3761,False
2024-04-04,IOS,DAU,38257.4,26-01-DAU.png,1,0.3761,False
2024-04-06,IOS,DAU,36594.1,26-01-DAU.png,1,0.3761,False
2024-04-09,IOS,DAU,38257.4,26-01-DAU.png,1,0.3761,False
2024-04-12,IOS,DAU,36594.1,26-01-DAU.png,1,0.3761,False
2024-04-14,IOS,DAU,36594.1,26-01-DAU.png,1,0.3761,False
2024-04-17,IOS,DAU,36594.1,26-01-DAU.png,1,0.3761,False
2024-04-20,IOS,DAU,38257.4,26-01-DAU.png,1,0.3761,False
2024-04-22,IOS,DAU,36594.1,26-01-DAU.png,1,0.3761,False
2024-04-25,IOS,DAU,36594.1,26-01-DAU.png,1,0.3761,False
2024-04-30,IOS,DAU,38257.4,26-01-DAU.png,1,0.3761,False
2024-05-03,IOS,DAU,36594.1,26-01-DAU.png,1,0.3761,False
2024-05-06,IOS,DAU,36594.1,26-01-DAU.png,1,0.3761,False
2024-05-11,IOS,DAU,39920.8,26-01-DAU.png,1,0.3761,False
2024-05-14,IOS,DAU,38257.4,26-01-DAU.png,1,0.3761,False
2024-05-16,IOS,DAU,36594.1,26-01-DAU.png,1,0.3761,False
2024-05-19,IOS,DAU,36594.1,26-01-DAU.png,1,0.3761,False
2024-05-22,IOS,DAU,36594.1,26-01-DAU.png,1,0.3761,False
2024-05-24,IOS,DAU,38257.4,26-01-DAU.png,1,0.3761,False
2024-05-27,IOS,DAU,38257.4,26-01-DAU.png,1,0.3761,False
2024-06-01,IOS,DAU,44910.8,26-01-DAU.png,1,0.3761,False
2024-06-04,IOS,DAU,44910.8,26-01-DAU.png,1,0.3761,False
2024-06-07,IOS,DAU,44910.8,26-01-DAU.png,1,0.3761,False
2024-06-09,IOS,DAU,44910.8,26-01-DAU.png,1,0.3761,False
2024-06-12,IOS,DAU,43247.4,26-01-DAU.png,1,0.3761,False
2024-06-15,IOS,DAU,43247.4,26-01-DAU.png,1,0.3761,False
2024-06-17,IOS,DAU,44910.8,26-01-DAU.png,1,0.3761,False
2024-06-20,IOS,DAU,44910.8,26-01-DAU.png,1,0.3761,False
2024-06-23,IOS,DAU,43247.4,26-01-DAU.png,1,0.3761,False
2024-06-25,IOS,DAU,43247.4,26-01-DAU.png,1,0.3761,False
2024-06-28,IOS,DAU,41584.1,26-01-DAU.png,1,0.3761,False
2024-07-01,IOS,DAU,41584.1,26-01-DAU.png,1,0.3761,False
2024-07-02,IOS,DAU,41584.1,26-01-DAU.png,1,0.6848,False
2024-07-03,IOS,DAU,41584.1,26-01-DAU.png,1,0.6848,False
2024-07-05,IOS,DAU,39920.8,26-01-DAU.png,1,0.6848,False
2024-07-06,IOS,DAU,39920.8,26-01-DAU.png,1,0.6848,False
2024-07-08,IOS,DAU,39920.8,26-01-DAU.png,1,0.6848,False
2024-07-09,IOS,DAU,38257.4,26-01-DAU.png,1,0.6848,False
