date,extraction_run,official_dau,ccu,g,interval_id,r_h2.2,r_h2.128,q,event_flag
2024-12-14,1,174651.1,16089.597269778904,0.513417119032592,2,0.004991547758238735,0.038995021178630296,2.2109814050681256,True
2024-12-15,1,177977.8,15836.621471981342,0.36787944117144233,2,-0.02929947818938361,0.0035437725485696348,2.1355411479833566,True
2024-12-17,1,176314.5,14361.19699180604,0.18887560283756183,2,-0.11143097393024981,-0.08136660838653642,1.9548518573534506,True
2024-12-18,1,169661.1,14119.788547764354,0.1353352832366127,2,-0.09210740184578547,-0.06138923123154505,1.9973637159392723,True
2024-12-20,1,179641.1,12865.67258937524,0.0,2,-0.21870445079609557,-0.19226963898092597,1.7188502082485897,False
2024-12-21,1,184631.2,13039.4866689484,0.0,2,-0.2295508804609564,-0.20348305310813164,1.694988062985896,False
2024-12-23,1,187957.8,12880.243148852436,0.0,2,-0.25242930358821736,-0.22713555822090137,1.644655532105922,False
2024-12-24,1,182967.8,12757.127719962158,0.0,2,-0.2393816505639199,-0.21364644325217275,1.6733603687593765,False
2024-12-26,1,187957.8,17088.578843258245,1.0,2,-0.008177047676277693,0.02538087176324688,2.1820104951121895,True
2024-12-27,1,191284.5,16043.262555827476,0.7165313105737893,2,-0.08504134051668533,-0.05408409263943037,2.0129090508632923,True
2024-12-29,1,192947.8,14948.386936482484,0.36787944117144233,2,-0.15483196991956194,-0.12623605912736657,1.859369666176964,True
2024-12-30,1,189621.2,15684.419716575663,0.26359713811572677,2,-0.09766017436625363,-0.06712987951398386,1.9851476163942423,True
2025-01-01,1,196274.5,17686.687289824386,0.1353352832366127,3,-0.016960025243437538,0.016300725782160352,2.1626879444644374,True
2025-01-02,1,199601.2,11554.00371156109,0.0,3,-0.36852244949732926,-0.34715666771340425,1.3892506111058758,False
2025-01-03,1,199601.2,13207.902369791664,0.0,3,-0.2781295519743644,-0.2537053638832715,1.5881149856563983,False
2025-01-05,1,197937.9,13721.34128950468,0.0,3,-0.2437660522726105,-0.2181791893795786,1.6637146850002569,False
2025-01-06,1,197937.9,14702.271537315235,0.0,3,-0.18970335256304294,-0.16228730058209329,1.7826526243613057,False
2025-01-08,1,197937.9,15153.211950429693,0.0,3,-0.16485035593506703,-0.1365934130907649,1.8373292169428526,False
2025-01-09,1,194611.2,25648.67032480377,1.0,3,0.437757314433016,0.48640323860556167,3.1630660917526354,True
2025-01-11,1,189621.2,18480.961376946765,0.513417119032592,3,0.06322757027436876,0.09920143543402782,2.3391006546036115,True
2025-01-12,1,189621.2,18172.688474851187,0.36787944117144233,3,0.04549233226422045,0.08086613297992717,2.3000831309812853,True
2025-01-13,1,192947.8,18084.255737818105,0.26359713811572677,3,0.022467164005531837,0.057061917674892104,2.2494277608121704,True
2025-01-15,1,191284.5,17052.70768464317,0.1353352832366127,3,-0.027471967786592888,0.005433116010101324,2.1395616708694956,True
2025-01-16,1,196274.5,13605.959004120676,0.0,3,-0.24377010930448706,-0.2181833836794509,1.6637057595301286,False
2025-01-18,1,197937.9,14671.841131215244,0.0,3,-0.19138048496944604,-0.16402117806991612,1.7789629330672188,False
2025-01-19,1,199601.2,15459.147230663957,0.0,3,-0.15508903495402804,-0.1265018218509688,1.8588041231011385,False
2025-01-21,1,197937.9,17387.054936420634,0.0,3,-0.041734993941177856,-0.00931249373618015,2.108183013329409,False
2025-01-22,1,196274.5,18214.39285714286,0.0,3,0.012370264769328454,0.04662339402844107,2.2272145824925227,False
2025-01-23,1,206254.5,23769.38144303808,1.0,3,0.2571960515526248,0.2997327600638038,2.7658313134157746,True
2025-01-25,1,207917.9,17038.579201236837,0.513417119032592,3,-0.10601535765781478,-0.07576775697706428,1.9667662131528074,True
2025-01-26,1,209581.2,18653.94269626122,0.36787944117144233,3,-0.029027619431103546,0.003824829535513441,2.1361392372515726,True
2025-01-28,1,212907.9,19571.907910139027,0.18887560283756183,3,0.0028360744531421567,0.036766618325616784,2.2062393637969127,True
2025-01-29,1,212907.9,18122.777307261178,0.1353352832366127,3,-0.07141526843239754,-0.03999698804101248,2.0428864094487253,True
2025-01-31,1,209581.2,15055.401395469777,0.0,3,-0.2163383810378321,-0.18982351423084132,1.7240555617167697,False
2025-02-01,1,206254.5,14342.028133720596,0.0,3,-0.2414299385880192,-0.21576403425453106,1.668854135106358,False
2025-02-03,1,204591.2,17422.834473513114,0.0,3,-0.07098992935376702,-0.03955725779054853,2.043822155421713,False
2025-02-04,1,206254.5,17547.96470663695,0.0,3,-0.07186343932267525,-0.0404603226080289,2.0419004334901145,False
2025-02-05,1,206254.5,16976.97216340765,0.0,3,-0.10206403888535864,-0.07168274696794597,1.9754591144522111,False
2025-02-07,1,206254.5,22053.503765462625,0.7165313105737893,3,0.1664408652485665,0.20590690956148805,2.5661699035468466,True
2025-02-08,1,226214.6,19841.54992927802,0.513417119032592,3,-0.04315074289740717,-0.01077614397288329,2.1050683656257045,True
2025-02-10,1,222887.9,21793.20667652457,0.26359713811572677,3,0.06665311501796856,0.10274288206744875,2.3466368530395307,True
2025-02-11,1,212907.9,21666.249138110743,0.18887560283756183,3,0.110147070666061,0.14770843771867215,2.4423235554653346,True
2025-02-13,1,209581.2,15580.831077575844,0.0,3,-0.188988789717476,-0.1615485607981424,1.784224662621553,False
2025-02-14,1,207917.9,15880.725984653449,0.0,3,-0.16676590390271018,-0.1385737728317492,1.8331150114140378,False
2025-02-15,1,206254.5,16235.594490003203,0.0,3,-0.14127654788341404,-0.11222199499225127,1.8891915946564892,False
2025-02-17,1,204591.2,18524.78725913822,0.0,3,-0.012232254947877497,0.02118845823057769,2.1730890391146698,False
2025-02-18,1,201264.5,18796.2725333932,0.0,3,0.018809804107703387,0.0532808125173625,2.241381569036948,False
2025-02-20,1,207917.9,22693.299704340418,1.0,3,0.19067800079692732,0.23096409856825195,2.61949160175324,True
2025-02-21,1,207917.9,18621.273170837743,0.7165313105737893,3,-0.022974155358030823,0.010083110062186096,2.149456858212332,True
2025-02-23,1,202927.9,18102.484370670863,0.36787944117144233,3,-0.026838361407939604,0.006088160198558734,2.140955604902533,True
2025-02-24,1,201264.5,17761.032893563402,0.26359713811572677,3,-0.03730303915873334,-0.004730585596434911,2.1179333138507865,True
2025-02-26,1,206254.5,18080.02338398306,0.1353352832366127,3,-0.04372210674501331,-0.011366839679994856,2.103811365160971,True
2025-02-27,1,204591.2,23304.569631838443,0.0,3,0.24263247251575248,0.28467642835275164,2.7337914395346554,False
2025-02-28,1,204591.2,21642.647432772723,1.0,3,0.1540164403821893,0.19306210941767699,2.5388361688408168,True
2025-03-02,1,206254.5,21473.298822111545,0.513417119032592,3,0.1357530088724832,0.1741807422553867,2.498656619519463,True
2025-03-03,1,242848.0,20984.525583562998,0.36787944117144233,3,-0.05734411123322958,-0.02544973905691017,2.0738429552868953,True
2025-03-05,1,239521.3,20049.146936106616,0.18887560283756183,3,-0.0868537930626272,-0.05595786876775377,2.00892165526222,True
2025-03-06,1,229541.3,19860.491402253087,0.1353352832366127,3,-0.05611797874109237,-0.024182120878948887,2.076540446769597,True
2025-03-08,1,221224.6,21628.696625035685,1.0,3,0.06656048978125395,0.10264712289415368,2.3464330775187587,True
2025-03-09,1,219561.3,21018.498321117284,0.7165313105737893,3,0.04432205929570965,0.07965626430947426,2.2975085304505614,True
2025-03-10,1,217897.9,19598.036857821786,0.513417119032592,3,-0.018821357517937565,0.014376416099876499,2.1585930134605373,True
2025-03-12,1,217897.9,19416.388871590483,0.26359713811572677,3,-0.02791559107985142,0.00497448290616842,2.138585699624327,True
2025-03-13,1,217897.9,16774.079309312223,0.18887560283756183,3,-0.16020321397504111,-0.1317890370042718,1.8475529292549098,True
2025-03-15,1,232868.0,19203.911467455033,0.0,3,-0.1003606506321163,-0.0699217252775639,1.979206568609344,False
2025-03-16,1,234531.3,18892.026180003184,0.0,3,-0.12124807625003509,-0.09151586830360758,1.933254232249923,False
2025-03-18,1,224551.3,17737.78795118901,0.0,3,-0.13826755273428248,-0.10911119173657025,1.8958113839845785,False
2025-03-19,1,219561.3,17359.31439158052,0.0,3,-0.13748762274024595,-0.10830487313371295,1.897527229971459,False
2025-03-21,1,217897.9,27700.74663280911,0.7165313105737893,3,0.38684201760094283,0.4337652437603732,3.051052438722074,True
2025-03-22,1,217897.9,28071.043842764473,0.513417119032592,3,0.4053810027255622,0.4529314877801862,3.0918382059962366,True
2025-03-23,1,217897.9,27887.308572151403,0.36787944117144233,3,0.39618226895931463,0.44342151866094537,3.071600991710492,True
2025-03-25,1,224551.3,24277.261581386403,0.18887560283756183,3,0.17943139770343963,0.2193369713099469,2.594749074947567,True
2025-03-26,1,249501.3,23255.691181965376,0.1353352832366127,3,0.01682215386374386,0.051225910949359355,2.2370087385002364,True
2025-03-28,1,244511.3,19736.454645281767,0.0,3,-0.11944037781268857,-0.08964700713717799,1.9372311688120853,False
2025-03-29,1,239521.3,21213.571998855754,0.0,3,-0.03381960000190887,-0.001129285716259254,2.1255968799958005,False
2025-03-31,1,237858.0,22779.098749733894,0.0,3,0.04473786497828991,0.08008613860537506,2.298423302952238,False
2025-04-01,1,234531.3,22372.743597966746,0.0,3,0.040655527837865746,0.07586567727598914,2.2894421612433047,False
2025-04-02,1,231204.6,19264.917829119444,0.0,3,-0.09100969464262265,-0.06025438355910229,1.9997786717862303,False
2025-04-04,1,227877.9,18940.02544652903,0.0,3,-0.09329312137473478,-0.06261506909042136,1.9947551329755835,False
2025-04-05,1,232868.0,18148.50987547216,0.0,3,-0.14980270326511191,-0.12103662931543535,1.8704340528167538,False
2025-04-07,1,239521.3,17407.85889771753,0.0,3,-0.20715228563043198,-0.1803266110840932,1.7442649716130498,False
2025-04-08,1,241184.6,17674.93257219826,0.0,3,-0.20053997542893365,-0.1734905761013411,1.7588120540563463,False
2025-04-10,1,239521.3,13161.188829888188,0.0,3,-0.4005685280726097,-0.3802870121051416,1.3187492382402588,False
2025-04-11,1,244511.3,16834.27386887441,0.0,3,-0.24892377561247903,-0.22351142215575837,1.6523676936525462,False
2025-04-12,1,261144.7,18614.64557859793,0.0,3,-0.2223894995478295,-0.19607936983328222,1.7107431009947753,False
2025-04-14,1,274451.4,18300.15362220445,0.0,3,-0.27259238060014424,-0.24798084460541214,1.600296762679683,False
2025-04-15,1,274451.4,18695.703927008002,0.0,3,-0.25686976364785097,-0.23172625941037217,1.634886519974728,False
2025-04-17,1,276114.7,12361.835847775383,0.0,3,-0.5115928595375743,-0.49506780591290567,1.0744957090173366,False
2025-04-18,1,279441.4,13923.96626390835,0.0,3,-0.4564233725278678,-0.43803168212467547,1.1958685804386908,False
2025-04-20,1,279441.4,14492.568984703,0.0,3,-0.43422573548373167,-0.4150829972106249,1.2447033819357904,False
2025-04-21,1,277778.1,14139.439480331179,0.0,3,-0.44470629364042036,-0.42591816071847977,1.2216461539910752,False
2025-04-23,1,277778.1,14471.592259310002,0.0,3,-0.43166176327036176,-0.4124322740577049,1.2503441208052042,False
2025-04-24,1,276114.7,11495.420465041734,0.0,3,-0.5458243009468009,-0.5304574539863542,0.999186537917038,False
2025-04-25,1,274451.4,12973.127322540291,0.0,3,-0.4843348391124871,-0.4668875216388494,1.1344633539525284,False
2025-04-27,1,264471.4,12202.287267168147,0.0,3,-0.496671998951948,-0.4796421041796456,1.1073216023057144,False
2025-04-28,1,266134.7,12992.559967319321,0.0,3,-0.4674237601286053,-0.44940426329085137,1.1716677277170684,False
2025-04-30,1,277778.1,18684.686013202143,0.0,3,-0.26620227323233336,-0.24137453059733716,1.6143549988888666,False
2025-05-01,1,272788.1,14362.145383535008,0.0,3,-0.42564228557417383,-0.4062091298229241,1.2635869717368176,False
2025-05-03,1,269461.4,13224.181947545403,0.0,3,-0.4646216375921314,-0.44650733209712834,1.177832397297311,False
2025-05-04,1,262808.0,14333.84666220836,0.0,3,-0.40500579771163636,-0.38487441492744356,1.3089872450344002,False
2025-05-05,1,259481.4,15895.32574236348,0.0,3,-0.33173031456953705,-0.30911968611512275,1.4701933079470189,False
2025-05-07,1,257818.0,14711.014229667455,0.0,3,-0.3775306937592712,-0.35646970219473517,1.3694324737296035,False
2025-05-08,1,256154.7,11900.878197530968,0.0,3,-0.49316658193317053,-0.47601808282564617,1.115033519747025,False
2025-05-10,1,254491.3,15588.28151358704,0.0,3,-0.33178863030593864,-0.3091799749403502,1.4700650133269348,False
2025-05-11,1,257818.0,15701.300517546808,0.0,3,-0.33562856458092827,-0.3131498318035911,1.4616171579219581,False
2025-05-13,1,249501.3,16277.028943444031,0.0,3,-0.28830996682608523,-0.26423022886155423,1.5657180729826126,False
2025-05-14,1,236194.6,16024.170444638186,0.0,3,-0.2598936126256669,-0.23485241906788867,1.628234052223533,False
2025-05-16,1,234531.3,22123.936279638037,0.7165313105737893,3,0.0290823960021791,0.06390097331052358,2.2639812712047944,True
2025-05-17,1,237858.0,22670.02619579212,0.513417119032592,3,0.03973537438878916,0.07491439081547746,2.287417823655336,True
2025-05-18,1,236194.6,21390.885308508558,0.36787944117144233,3,-0.012021813976877627,0.021406019384806907,2.1735520092508693,True
2025-05-20,1,234531.3,18901.869570097657,0.18887560283756183,3,-0.12079021652131539,-0.09104251708030708,1.9342615236531064,True
2025-05-21,1,232868.0,18100.789575289575,0.1353352832366127,3,-0.1520382405347278,-0.12334780506409837,1.8655158708235988,True
2025-05-23,1,227877.9,25603.12188371319,1.0,3,0.22568614238573392,0.2671567261506649,2.696509513248615,True
2025-05-24,1,222887.9,25018.294737954013,0.7165313105737893,3,0.22450277330788726,0.26593331826943234,2.693906101277352,True
2025-05-26,1,219561.3,23915.994545548696,0.36787944117144233,3,0.18828663648244515,0.2284918234310993,2.6142306002613793,True
2025-05-27,1,217897.9,22957.2986225807,0.26359713811572677,3,0.14936058447961353,0.1882487245559914,2.5285932858551496,True
2025-05-28,1,219561.3,22906.330551749907,0.18887560283756183,3,0.13812061771690298,0.17662845816597095,2.5038653589771864,True
2025-05-30,1,217897.9,31742.489369336592,0.7165313105737893,3,0.5891924713865744,0.6429621414710824,3.496223437050464,True
2025-05-31,1,227877.9,32167.76102231133,0.513417119032592,3,0.5399520064662058,0.5920556457827315,3.387894414225653,True
2025-06-02,1,229541.3,29063.84872528092,0.26359713811572677,3,0.3812772163970295,0.428012159808959,3.038809876073465,True
2025-06-03,1,241184.6,26283.60527877107,0.18887560283756183,3,0.1888414078045415,0.22906536521146248,2.6154510971699922,True
2025-06-05,1,241184.6,21294.239277595243,0.0,3,-0.03683405939176565,-0.004245738092990559,2.118965069338116,False
2025-06-06,1,241184.6,21586.66261381278,0.0,3,-0.02360737427697479,0.009428466442977346,2.148063776590656,False
2025-06-08,1,239521.3,20887.24716982364,0.0,3,-0.048682191453295,-0.016494746803218496,2.0928991788027513,False
2025-06-09,1,251164.7,21186.69585680339,0.0,3,-0.07977677131727556,-0.048641398918235934,2.024491103101994,False
2025-06-10,1,254491.3,21162.148998604946,0.0,3,-0.0928577626916578,-0.062164980226337985,1.995712922078353,False
2025-06-12,1,256154.7,16148.163570184353,0.0,3,-0.3122836145422626,-0.28901501503429394,1.5129760480070225,False
