date,platform,extraction_run,official_dau,model_dau,interval_id
2024-06-09,STEAM,1,151364.4,76450.08870305156,1
2024-06-12,STEAM,1,149701.1,75010.82371383891,1
2024-06-15,STEAM,1,149701.1,121749.11790856619,1
2024-06-17,STEAM,1,148037.7,117597.99983314643,1
2024-06-20,STEAM,1,148037.7,104981.57302461355,1
2024-06-23,STEAM,1,148037.7,97188.86191336974,1
2024-06-25,STEAM,1,148037.7,93760.47036459326,1
2024-06-28,STEAM,1,141384.4,100081.07008625018,1
2024-07-01,STEAM,1,138057.7,96469.97852513002,2
2024-07-02,STEAM,1,138057.7,95039.28749961728,2
2024-07-03,STEAM,1,138057.7,93650.02135980003,2
2024-07-05,STEAM,1,134731.0,90091.04443405347,2
2024-07-06,STEAM,1,133067.7,88910.0582621376,2
2024-07-08,STEAM,1,133067.7,86880.93479214463,2
2024-07-09,STEAM,1,129741.0,85985.2248137587,2
2024-07-11,STEAM,1,128077.7,84367.29993982508,2
2024-07-12,STEAM,1,136394.4,83629.18844879759,2
2024-07-14,STEAM,1,138057.7,82267.14834561656,2
2024-07-15,STEAM,1,136394.4,81635.22941329767,2
2024-07-17,STEAM,1,138057.7,80454.34104102463,2
2024-07-18,STEAM,1,138057.7,79900.59752158378,2
2024-07-19,STEAM,1,139721.0,79368.67293588948,2
2024-07-21,STEAM,1,138057.7,78363.78735011857,2
2024-07-22,STEAM,1,138057.7,77888.04490715491,2
2024-07-24,STEAM,1,139721.0,76984.10891795256,2
2024-07-25,STEAM,1,144711.1,88107.17699937345,2
2024-07-27,STEAM,1,144711.1,89093.5932406334,2
2024-07-28,STEAM,1,144711.1,88365.7432859799,2
2024-07-30,STEAM,1,144711.1,86333.72638871608,2
2024-07-31,STEAM,1,144711.1,85269.72950761,2
2024-08-02,STEAM,1,143047.7,81997.80043711032,2
2024-08-03,STEAM,1,141384.4,81064.82736116365,2
2024-08-05,STEAM,1,141384.4,79521.21084459644,2
2024-08-06,STEAM,1,143047.7,78856.44443938548,2
2024-08-07,STEAM,1,144711.1,78243.24039664876,2
2024-08-09,STEAM,1,156354.4,140302.39270131176,2
2024-08-10,STEAM,1,166334.4,140958.64664367575,2
2024-08-12,STEAM,1,161344.4,135561.79047423997,2
2024-08-13,STEAM,1,153027.7,131811.90786778726,2
2024-08-15,STEAM,1,148037.7,118957.86612904423,2
2024-08-16,STEAM,1,148037.7,114808.10058305765,2
2024-08-18,STEAM,1,146374.4,108837.00626439098,2
2024-08-19,STEAM,1,146374.4,106505.56360221542,2
2024-08-21,STEAM,1,148037.7,102638.27605467594,2
2024-08-22,STEAM,1,148037.7,127300.41244600923,2
2024-08-24,STEAM,1,148037.7,128553.96354897364,2
2024-08-25,STEAM,1,143047.7,126527.76819569632,2
2024-08-26,STEAM,1,141384.4,124009.7398945198,2
2024-08-28,STEAM,1,139721.0,118727.27284820331,2
2024-08-29,STEAM,1,138057.7,113676.34668002972,2
2024-08-31,STEAM,1,136394.4,108770.74366566178,2
2024-09-01,STEAM,1,134731.0,106846.59674081109,2
2024-09-03,STEAM,1,134731.0,103596.01094847026,2
2024-09-04,STEAM,1,134731.0,102188.824107314,2
2024-09-06,STEAM,1,133067.7,136481.36411545504,2
2024-09-07,STEAM,1,134731.0,136037.7452702824,2
2024-09-09,STEAM,1,134731.0,131402.29934226966,2
2024-09-10,STEAM,1,134731.0,128539.89634704505,2
2024-09-12,STEAM,1,134731.0,119809.0899370511,2
2024-09-13,STEAM,1,144711.1,116819.11080776244,2
2024-09-14,STEAM,1,148037.7,114377.2929970266,2
2024-09-16,STEAM,1,148037.7,110427.45059317791,2
2024-09-17,STEAM,1,143047.7,108764.52870227004,2
2024-09-19,STEAM,1,141384.4,105864.20892466998,2
2024-09-20,STEAM,1,139721.0,104580.20822029651,2
2024-09-22,STEAM,1,138057.7,102267.46456263294,2
2024-09-23,STEAM,1,138057.7,101217.31796346161,2
2024-09-25,STEAM,1,141384.4,99290.16026653087,2
2024-09-26,STEAM,1,141384.4,98401.28480546245,2
2024-09-28,STEAM,1,139721.0,96749.78840380283,2
2024-09-29,STEAM,1,139721.0,95979.81525937896,2
2024-10-01,STEAM,1,141384.4,94536.48766008433,2
2024-10-02,STEAM,1,141384.4,93858.22367814629,2
2024-10-03,STEAM,1,139721.0,116733.8827545612,2
2024-10-05,STEAM,1,139721.0,119181.72994378227,2
2024-10-06,STEAM,1,139721.0,117914.53115608882,2
2024-10-08,STEAM,1,139721.0,114197.44186094418,2
2024-10-09,STEAM,1,136394.4,112236.65929238943,2
2024-10-11,STEAM,1,134731.0,148856.4675408738,2
2024-10-12,STEAM,1,136394.4,147941.7431426728,2
2024-10-14,STEAM,1,134731.0,142153.5635342924,2
2024-10-15,STEAM,1,134731.0,138737.45268608318,2
2024-10-17,STEAM,1,138057.7,128521.89041718387,2
2024-10-18,STEAM,1,141384.4,125055.66238868407,2
2024-10-19,STEAM,1,143047.7,149724.32224698598,2
2024-10-21,STEAM,1,141384.4,149523.14012093138,2
2024-10-22,STEAM,1,141384.4,146849.4925900416,2
2024-10-24,STEAM,1,141384.4,194782.7948816981,2
2024-10-25,STEAM,1,141384.4,199036.34700913096,2
2024-10-27,STEAM,1,138057.7,189910.753430185,2
2024-10-28,STEAM,1,141384.4,184557.3493136793,2
2024-10-30,STEAM,1,156354.4,173779.2134674022,2
2024-10-31,STEAM,1,159681.1,163536.24905959528,2
2024-11-02,STEAM,1,154691.1,153871.0873167748,2
2024-11-03,STEAM,1,151364.4,150159.40618124983,2
2024-11-05,STEAM,1,151364.4,143997.1530524909,2
2024-11-06,STEAM,1,151364.4,141372.39593589242,2
2024-11-07,STEAM,1,151364.4,138978.90116726543,2
2024-11-09,STEAM,1,156354.4,134746.20578472776,2
2024-11-10,STEAM,1,163007.8,132856.10343954657,2
2024-11-12,STEAM,1,164671.1,129436.98483259985,2
2024-11-13,STEAM,1,163007.8,127880.92091967011,2
2024-11-15,STEAM,1,163007.8,150731.35462782998,2
2024-11-16,STEAM,1,161344.4,149886.581980236,2
2024-11-18,STEAM,1,163007.8,145625.31641508426,2
2024-11-19,STEAM,1,159681.1,143137.99398691775,2
2024-11-21,STEAM,1,169661.1,136109.2694066717,2
2024-11-22,STEAM,1,179641.1,133578.31753140705,2
2024-11-24,STEAM,1,181304.5,194647.2087137186,2
2024-11-25,STEAM,1,171324.5,194148.5517889483,2
2024-11-26,STEAM,1,171324.5,190933.85726046102,2
2024-11-28,STEAM,1,169661.1,181813.86694365132,2
2024-11-29,STEAM,1,167997.8,177072.03831536463,2
2024-12-01,STEAM,1,166334.4,161982.3316993375,2
2024-12-02,STEAM,1,166334.4,157947.7652496236,2
2024-12-04,STEAM,1,164671.1,151503.91794871556,2
2024-12-05,STEAM,1,161344.4,148820.66999921645,2
2024-12-07,STEAM,1,156354.4,144181.44180066767,2
2024-12-08,STEAM,1,158017.8,142143.60856321242,2
2024-12-10,STEAM,1,159681.1,138496.82170587734,2
2024-12-11,STEAM,1,161344.4,136850.6751059051,2
2024-12-13,STEAM,1,164671.1,175773.75105503233,2
2024-12-14,STEAM,1,174651.1,175164.4256659215,2
2024-12-15,STEAM,1,177977.8,172783.31863955085,2
2024-12-17,STEAM,1,176314.5,166260.63166410773,2
2024-12-18,STEAM,1,169661.1,162879.4639573436,2
2024-12-20,STEAM,1,179641.1,152514.37172348017,2
2024-12-21,STEAM,1,184631.2,149600.67776304705,2
2024-12-23,STEAM,1,187957.8,144838.95598932786,2
2024-12-24,STEAM,1,182967.8,142815.11918997735,2
2024-12-26,STEAM,1,187957.8,180251.76507528304,2
2024-12-27,STEAM,1,191284.5,184222.22623989778,2
2024-12-29,STEAM,1,192947.8,181008.50930032658,2
2024-12-30,STEAM,1,189621.2,177593.3857639783,2
2025-01-01,STEAM,1,196274.5,170224.78934944706,3
2025-01-02,STEAM,1,199601.2,162721.80744197068,3
2025-01-03,STEAM,1,199601.2,158871.25253029304,3
2025-01-05,STEAM,1,197937.9,152992.870722511,3
2025-01-06,STEAM,1,197937.9,150583.32782199932,3
2025-01-08,STEAM,1,197937.9,146433.87679724203,3
2025-01-09,STEAM,1,194611.2,209627.99741500488,3
2025-01-11,STEAM,1,189621.2,216533.72136047372,3
2025-01-12,STEAM,1,189621.2,213167.62421089364,3
2025-01-13,STEAM,1,192947.8,208445.95184439057,3
2025-01-15,STEAM,1,191284.5,198047.73515803862,3
2025-01-16,STEAM,1,196274.5,186748.31507302733,3
2025-01-18,STEAM,1,197937.9,176759.27038927577,3
2025-01-19,STEAM,1,199601.2,172971.24392400286,3
2025-01-21,STEAM,1,197937.9,166705.29242155695,3
2025-01-22,STEAM,1,196274.5,164038.36187038347,3
2025-01-23,STEAM,1,206254.5,214558.04132394146,3
2025-01-25,STEAM,1,207917.9,218529.2126479189,3
2025-01-26,STEAM,1,209581.2,215059.7310314399,3
2025-01-28,STEAM,1,212907.9,205684.52323971357,3
2025-01-29,STEAM,1,212907.9,200857.6868588073,3
2025-01-31,STEAM,1,209581.2,186082.20901559232,3
2025-02-01,STEAM,1,206254.5,181965.3126190615,3
2025-02-03,STEAM,1,204591.2,175283.57574572085,3
2025-02-04,STEAM,1,206254.5,172463.63313565863,3
2025-02-05,STEAM,1,206254.5,169896.40391812415,3
2025-02-07,STEAM,1,206254.5,244768.27103673446,3
2025-02-08,STEAM,1,226214.6,244194.36872152062,3
2025-02-10,STEAM,1,222887.9,234890.19790124608,3
2025-02-11,STEAM,1,212907.9,229033.9648384496,3
2025-02-13,STEAM,1,209581.2,210784.41039925447,3
2025-02-14,STEAM,1,207917.9,204607.33046273162,3
2025-02-15,STEAM,1,206254.5,199600.86657749186,3
2025-02-17,STEAM,1,204591.2,191569.5705107279,3
2025-02-18,STEAM,1,201264.5,188212.06384135876,3
2025-02-20,STEAM,1,207917.9,218513.7910324423,3
2025-02-21,STEAM,1,207917.9,220846.11518430832,3
2025-02-23,STEAM,1,202927.9,215949.21064185648,3
2025-02-24,STEAM,1,201264.5,212017.39874450618,3
2025-02-26,STEAM,1,206254.5,203856.03942231945,3
2025-02-27,STEAM,1,204591.2,196485.62308634253,3
2025-02-28,STEAM,1,204591.2,241362.4350930606,3
2025-03-02,STEAM,1,206254.5,242528.32131446004,3
2025-03-03,STEAM,1,242848.0,238373.52254159725,3
2025-03-05,STEAM,1,239521.3,228155.84157404167,3
2025-03-06,STEAM,1,229541.3,223039.33992633206,3
2025-03-08,STEAM,1,221224.6,229456.17647497958,3
2025-03-09,STEAM,1,219561.3,228022.70081322166,3
2025-03-10,STEAM,1,217897.9,224718.017963751,3
2025-03-12,STEAM,1,217897.9,216658.30426657398,3
2025-03-13,STEAM,1,217897.9,212631.10294578059,3
2025-03-15,STEAM,1,232868.0,203120.83436230506,3
2025-03-16,STEAM,1,234531.3,199471.39100601358,3
2025-03-18,STEAM,1,224551.3,193436.31432214496,3
2025-03-19,STEAM,1,219561.3,190827.605173924,3
2025-03-21,STEAM,1,217897.9,280113.00529850577,3
2025-03-22,STEAM,1,217897.9,279741.8701017383,3
2025-03-23,STEAM,1,217897.9,275366.8485367298,3
2025-03-25,STEAM,1,224551.3,262570.5891146872,3
2025-03-26,STEAM,1,249501.3,255855.0073739844,3
2025-03-28,STEAM,1,244511.3,234261.34034239268,3
2025-03-29,STEAM,1,239521.3,228504.88516939434,3
2025-03-31,STEAM,1,237858.0,219301.3605764022,3
2025-04-01,STEAM,1,234531.3,215463.11294401635,3
2025-04-02,STEAM,1,231204.6,211990.22566688253,3
2025-04-04,STEAM,1,227877.9,205890.7996498608,3
2025-04-05,STEAM,1,232868.0,203177.75173821114,3
2025-04-07,STEAM,1,239521.3,198276.71523542286,3
2025-04-08,STEAM,1,241184.6,196046.4702277556,3
2025-04-10,STEAM,1,239521.3,191947.59883083653,3
2025-04-11,STEAM,1,244511.3,190054.84583012035,3
2025-04-12,STEAM,1,261144.7,188253.42354033876,3
2025-04-14,STEAM,1,274451.4,184893.1123531866,3
2025-04-15,STEAM,1,274451.4,183320.98780879658,3
2025-04-17,STEAM,1,276114.7,180365.51800930325,3
2025-04-18,STEAM,1,279441.4,178973.08572780387,3
2025-04-20,STEAM,1,279441.4,176339.6390606138,3
2025-04-21,STEAM,1,277778.1,175092.09348099987,3
2025-04-23,STEAM,1,277778.1,172721.30811170937,3
2025-04-24,STEAM,1,276114.7,171593.20379906002,3
2025-04-25,STEAM,1,274451.4,170500.3990569034,3
2025-04-27,STEAM,1,264471.4,168413.0749096481,3
2025-04-28,STEAM,1,266134.7,167415.12547845743,3
2025-04-30,STEAM,1,277778.1,165503.0450901772,3
2025-05-01,STEAM,1,272788.1,164586.20488635433,3
2025-05-03,STEAM,1,269461.4,162824.85892397774,3
2025-05-04,STEAM,1,262808.0,161978.17357020828,3
2025-05-05,STEAM,1,259481.4,161152.813415472,3
2025-05-07,STEAM,1,257818.0,159562.44875710376,3
2025-05-08,STEAM,1,256154.7,158795.77398536162,3
2025-05-10,STEAM,1,254491.3,157315.6359425151,3
2025-05-11,STEAM,1,257818.0,156600.7837168381,3
2025-05-13,STEAM,1,249501.3,155218.33172292513,3
2025-05-14,STEAM,1,236194.6,154549.56397168327,3
2025-05-16,STEAM,1,234531.3,253011.85003186128,3
2025-05-17,STEAM,1,237858.0,254217.77518975516,3
2025-05-18,STEAM,1,236194.6,251052.10071184006,3
2025-05-20,STEAM,1,234531.3,240123.58085964952,3
2025-05-21,STEAM,1,232868.0,234194.75988062448,3
2025-05-23,STEAM,1,227877.9,285583.3510568928,3
2025-05-24,STEAM,1,222887.9,290253.52590729017,3
2025-05-26,STEAM,1,219561.3,281742.1024254478,3
2025-05-27,STEAM,1,217897.9,274827.74905493273,3
2025-05-28,STEAM,1,219561.3,267653.8754058664,3
2025-05-30,STEAM,1,217897.9,347135.6051786138,3
2025-05-31,STEAM,1,227877.9,341915.8075503356,3
2025-06-02,STEAM,1,229541.3,324160.5599861639,3
2025-06-03,STEAM,1,241184.6,314583.0380338118,3
2025-06-05,STEAM,1,241184.6,288160.6629926352,3
2025-06-06,STEAM,1,241184.6,279011.0733859843,3
2025-06-08,STEAM,1,239521.3,265068.7714040881,3
2025-06-09,STEAM,1,251164.7,259403.8670942566,3
2025-06-10,STEAM,1,254491.3,254340.04633236182,3
2025-06-12,STEAM,1,256154.7,245580.0277321393,3
2025-06-13,STEAM,1,282768.1,241736.91572484616,3
2025-06-15,STEAM,1,287758.1,234877.29279001895,3
2025-06-16,STEAM,1,282768.1,231791.1856267358,3
2025-06-18,STEAM,1,281104.7,226177.4007203889,3
2025-06-19,STEAM,1,282768.1,223610.55230071052,3
2025-06-20,STEAM,1,286094.8,221182.5241721257,3
2025-06-22,STEAM,1,281104.7,216692.35674957925,3
2025-06-23,STEAM,1,294411.5,214609.03006412997,3
2025-06-25,STEAM,1,316034.8,210722.4382628041,3
2025-06-26,STEAM,1,316034.8,208904.77705771945,3
2025-06-28,STEAM,1,306054.8,205490.4875104558,3
2025-06-29,STEAM,1,291084.8,203883.62391446857,3
2025-07-01,STEAM,1,297738.1,200848.56341787984,4
2025-07-02,STEAM,1,286094.8,199412.82907511306,4
2025-07-03,STEAM,1,276114.7,198027.16489385886,4
2025-07-05,STEAM,1,274451.4,195394.37592549366,4
2025-07-06,STEAM,1,279441.4,194142.01865654977,4
2025-07-08,STEAM,1,282768.1,191753.8423542605,4
2025-07-09,STEAM,1,287758.1,190613.9390654022,4
2025-07-11,STEAM,1,296074.8,188433.411851624,4
2025-07-12,STEAM,1,296074.8,187389.54074843525,4
2025-07-14,STEAM,1,284431.4,185387.29758914106,4
2025-07-15,STEAM,1,277778.1,184426.30289912224,4
2025-07-17,STEAM,1,277778.1,333605.332294788,4
2025-07-18,STEAM,1,277778.1,353192.25442890555,4
2025-07-19,STEAM,1,274451.4,355477.5266931462,4
2025-07-21,STEAM,1,272788.1,341686.232536127,4
2025-07-22,STEAM,1,279441.4,331877.2783763007,4
2025-07-24,STEAM,1,281104.7,297630.3435036497,4
2025-07-25,STEAM,1,267798.0,286651.8305028252,4
2025-07-31,STEAM,1,277778.1,325117.81831032486,4
2025-08-06,STEAM,1,340984.9,302642.30505070987,4
2025-08-07,STEAM,1,319361.5,288562.9064485707,4
2025-08-09,STEAM,1,316034.8,275106.10678816744,4
2025-08-10,STEAM,1,314371.5,269860.91576663865,4
2025-08-12,STEAM,1,306054.8,261037.7124217493,4
2025-08-13,STEAM,1,309381.5,257232.12188410768,4
2025-08-15,STEAM,1,316034.8,356890.78380259115,4
2025-08-16,STEAM,1,316034.8,355834.64238128555,4
2025-08-18,STEAM,1,301064.8,342853.6971552725,4
2025-08-19,STEAM,1,304391.5,334775.08422079706,4
2025-08-21,STEAM,1,307718.2,309902.1269863666,4
2025-08-22,STEAM,1,307718.2,301432.99790074263,4
2025-08-24,STEAM,1,299401.5,288640.9105664224,4
2025-08-25,STEAM,1,309381.5,283446.1024564891,4
2025-08-26,STEAM,1,331004.9,278792.1686823126,4
2025-08-28,STEAM,1,334331.6,410490.4933976674,4
2025-08-29,STEAM,1,317698.2,425871.05316480866,4
2025-08-31,STEAM,1,319361.5,418312.2382511185,4
2025-09-01,STEAM,1,321024.9,408246.22204938845,4
2025-09-03,STEAM,1,321024.9,386076.6662148199,4
2025-09-04,STEAM,1,319361.5,361881.67822645436,4
2025-09-06,STEAM,1,337658.2,340612.3390922082,4
2025-09-07,STEAM,1,354291.6,332574.95027409587,4
2025-09-09,STEAM,1,362608.3,319321.37166470056,4
2025-09-10,STEAM,1,335994.9,313698.154750191,4
2025-09-12,STEAM,1,334331.6,303874.40181469044,4
2025-09-13,STEAM,1,332668.2,299527.2792543574,4
2025-09-14,STEAM,1,329341.5,295486.0788763031,4
2025-09-16,STEAM,1,324351.5,288170.88637283305,4
2025-09-17,STEAM,1,324351.5,284838.332796074,4
2025-09-19,STEAM,1,326014.9,278711.78073544975,4
2025-09-20,STEAM,1,326014.9,275883.1343858723,4
2025-09-22,STEAM,1,319361.5,270626.03035789414,4
2025-09-23,STEAM,1,321024.9,268175.2484943763,4
2025-09-25,STEAM,1,327678.2,495006.5672746176,4
2025-09-26,STEAM,1,332668.2,524225.7532911403,4
2025-09-28,STEAM,1,339321.6,518269.4969586985,4
2025-10-01,STEAM,1,417498.4,472967.7982927868,4
2025-10-02,STEAM,1,415835.1,457683.5403225868,4
2025-10-03,STEAM,1,400865.1,443385.48103967635,4
2025-10-05,STEAM,1,404191.7,418196.4826694849,4
2025-10-06,STEAM,1,407518.4,407262.79234078765,4
2025-10-08,STEAM,1,402528.4,388299.12274018,4
2025-10-09,STEAM,1,399201.7,377894.7673796083,4
2025-10-11,STEAM,1,399201.7,363142.0772981553,4
2025-10-12,STEAM,1,397538.4,356861.40079568536,4
2025-10-14,STEAM,1,392548.4,345809.2831656199,4
2025-10-15,STEAM,1,369261.7,340885.6842049748,4
2025-10-17,STEAM,1,364271.6,331986.54243020917,4
2025-10-18,STEAM,1,364271.6,327937.52072404936,4
2025-10-19,STEAM,1,359281.6,324117.03728644794,4
2025-10-21,STEAM,1,359281.6,317072.5293806086,4
2025-10-22,STEAM,1,357618.3,313811.8331713155,4
2025-10-24,STEAM,1,359281.6,307739.66002595774,4
2025-10-25,STEAM,1,345974.9,304904.05919754383,4
2025-10-27,STEAM,1,335994.9,299583.7464776584,4
2025-10-28,STEAM,1,335994.9,297082.2503840911,4
2025-10-30,STEAM,1,334331.6,292360.9644021606,4
