title,T,n_events,D1,D7,D30,D180,rmse,base_per_day,stock,lam,k,p,c,tau,h,D180_restart_lo,D180_restart_hi,n_restarts
WarThunder,1383,1,0.7918053593705505,0.5847728117651816,0.3677089534990764,0.1158950581931857,0.10643910404918341,5020.175517937344,338545.74249069294,30.000000000000004,0.4286846019819781,0.001,0.2,2285.3767525257613,2.199998786427453,0.1158950581931857,0.14877645502881912,3
FF14,1383,4,0.9709850079206461,0.8029611291626355,0.36770219196698833,0.0016545596109670095,0.15959024378180967,5182.011201098443,112418.2901702704,30.000000000000004,1.0445210105287663,0.001,0.2,625.2377432750664,2.2000035636174404,0.0016545596109670095,0.0017656814383228345,3
RimWorld,1383,1,0.9110107842694628,0.7103145297103524,0.4134505210097418,0.10250570627377409,0.14649322989861058,2033.9309913621753,0.0,30.000000000000004,0.6755646979553455,0.07351363420481939,0.9945909766857877,4365.260667189853,2.199993868214449,0.10213450003738266,0.10254334493988286,3
Warframe,1383,7,0.6684506399085558,0.5425567058861097,0.2216468148210183,0.06169311269706109,0.146877428166717,8430.821063487352,302260.6055933178,21.753350736398147,1.1560599233366746,0.4,0.21355340248463914,552.9584976413649,2.200000430565187,0.057795327841766275,0.06169350989923185,3
DbD,1383,6,0.3885380813737661,0.17114039628971336,0.06256602279004524,0.0152846477162898,0.17037804430697273,18500.17542313604,0.0,1.2898381486273083,0.3392938593909731,0.05545575869364061,0.2,5999.999999999995,2.1999998623327475,0.015208919695166079,0.015350835604740848,3
