D1,D7,D30,D180,lam,k,p,c,tau,h,base,rmse
0.613264261504564,0.16044659477029963,0.143009195522978,0.06755276069945486,1.37327281699476,1.5,0.16615298038362014,1.0,199.99999999999991,1.8142427442344002,0.0,0.1378108179362252
0.559591927154898,0.15237399828373682,0.13514862614230122,0.06383969063852298,1.3019182814447054,1.1584123454474669,0.15741663625947977,0.9974822575358675,199.99999999999991,1.8268215417050206,0.0,0.1407681319746816
0.6967863194630965,0.16217356666668148,0.14307537809891965,0.06758606793477147,1.8061159371238258,1.34894125782712,0.16622886770555928,1.0,200.008068382752,1.889543813339344,104.60019535070353,0.1422013890567906
0.5691116213129981,0.15503479380383858,0.13804272151943317,0.06520676449512251,1.2978705499984844,1.2709593694332968,0.16038276082068192,1.0,199.99999999999991,1.8330340298701615,0.0,0.1468861525207983
0.6037341507030355,0.15118067627842863,0.1347512215556009,0.06365197000385989,1.3567240518377808,1.5,0.1565585834527627,1.0,199.99999999999991,1.8437216968518593,0.0,0.13604568971138162
0.5506560094518208,0.1638934868793727,0.14079600506171158,0.06650732266869062,1.3168653949894016,0.957065860333153,0.16358161775063065,1.0,199.99999999999991,1.8763819918460305,0.0,0.15480246137680492
0.589996311084733,0.16526099344177567,0.14729937724165423,0.0695793497243924,1.3049693736627463,1.446206101939218,0.17113766293450994,0.9999986709466069,200.00019421824354,1.8550616693141384,0.0,0.14997258687242787
0.5755574120317367,0.16115477887521665,0.14277683646861378,0.0674430020539466,1.3457957597148908,1.1579991350684642,0.16588301767765168,1.0,199.99999999999991,1.8833146206664635,0.0,0.1454923064455991
0.4926021070601583,0.1518589668696418,0.13448215789680995,0.06352487333085292,1.0877123620863134,1.0256995906933195,0.15624597608041707,1.0,199.99999999999991,1.8748251479656477,0.0,0.1428538611227767
0.6077865154782015,0.16438700543359389,0.1462300650937655,0.06907419175543618,1.4182394311896394,1.2877735891928035,0.1698950969423226,1.0,199.99999999999991,1.8930995725132638,0.0,0.13620719923188088
0.6031272318082667,0.15179556268754574,0.13529588489192493,0.06390925074644369,1.3598455679166916,1.4784480781271254,0.15719139196766257,1.0,199.99999999999991,1.8278756202921844,0.0,0.14850121821793774
0.5852146068522233,0.16359245907604283,0.1457678133900468,0.06885583951165192,1.3165703244976692,1.3502145033867081,0.1693801424800221,0.999869492400256,199.99999999999991,1.874563455658464,0.0,0.14063293592393997
0.6112399643364151,0.1489016867546739,0.1290299807572015,0.06094944720969704,1.55961711761608,1.1136133520711038,0.14991144998026718,1.0,199.99999999999991,1.8470183588117353,0.0,0.13755049590636784
0.5865823651245656,0.15501355323857163,0.133351533999519,0.06299080437200925,1.470724762775025,1.0381143161845134,0.15493237840767282,1.0,199.99999999999991,1.8321756421140274,0.0,0.131273575468119
0.6062286171584947,0.15455929028259183,0.1377612988393145,0.06507382983385172,1.36185839936406,1.4916634399714837,0.1600557943142397,1.0,199.99999999999991,1.8282002040879681,0.0,0.13577740044531028
0.4113161924942692,0.17931577110991487,0.13513148555619484,0.0635929147509267,0.7191907074661523,0.5372047205203514,0.15641332339792713,1.0,199.99999999999991,1.8834056580083187,0.0,0.13791220418615457
0.5984243127961333,0.16903332838270013,0.15066718702276297,0.07117013974512827,1.3128669080523214,1.4986846222031458,0.17505202328122627,0.9999901392591672,199.99999999999991,1.8921497353243693,0.0,0.14899748227158705
0.5860153800254975,0.16878402872998297,0.15027241596988622,0.07110357974376921,1.3358223669278693,1.2657439810770352,0.17528592644075325,0.9957029203977696,200.4511300000617,1.8308518787454275,0.0,0.1365975866604858
0.6169558119114597,0.1494302746440349,0.1331419076345139,0.0628917839346779,1.4301308637601993,1.4190084586330647,0.15468882743194448,1.0,199.99999999999991,1.8931630723076318,0.0,0.13878766647092797
0.5679747125555998,0.14843140615275666,0.12936120467375908,0.061105906307840865,1.3852961347376302,1.0578579909233072,0.15029627726483052,1.0,199.99999999999991,1.8697229962033743,0.0,0.14167562929834673
0.5200764258792836,0.15175636911688584,0.12924578375979948,0.061051379574267664,1.2288375118581372,0.9056632019207611,0.15016216314129266,1.0,199.99999999999991,1.8813875078548574,0.0,0.1385373249952549
0.5791312568357814,0.1525324128722946,0.1359381634443452,0.06421264165214995,1.304541321224267,1.3908906686388107,0.1579376131832344,1.0,199.99999999999991,1.8411137315866766,0.0,0.13143155599635648
0.5912599933991709,0.1565850166802065,0.13956710736024483,0.06592814910287044,1.3190525994994062,1.4610890736850202,0.16215319726610267,1.0,200.0053220411836,1.8718683043121276,0.0,0.14918801994919553
0.5863753909528638,0.17396270077219675,0.1530558691154668,0.07229847327076687,1.3891411133446534,1.0974794815142435,0.17782554978867582,1.0,199.99999999999991,1.8872599506070546,0.0,0.13232597693874082
0.5817465437684974,0.15525837151063449,0.1383898568621721,0.06537073962030666,1.2831562998530865,1.4997909007307322,0.16078607454873722,1.0,199.99999999999991,1.819112402517729,0.0,0.1354224860310556
0.6004079076978139,0.15315635993925752,0.13604079559414448,0.06426112164695102,1.424356601993546,1.2536311081173064,0.15805685472927603,1.0,199.99999999999991,1.8286577303513853,0.0,0.1404701243520177
0.5833461135435682,0.15648572747682435,0.13915166514778857,0.06573059237403286,1.3550243064854066,1.2439931631165164,0.16167116950136057,1.0,199.99999999999991,1.8352799335776002,0.0,0.1374507910351024
0.5293229847933258,0.147268156785156,0.1311877512252714,0.061968705808127265,1.1862259500478878,1.2456874454709053,0.15242644371626107,0.9999473705741218,199.99999999999991,1.8441756206736688,0.0,0.14822116858625198
0.6330850416653553,0.16028411103223947,0.14225166142905,0.0671949269309223,1.5315454001525886,1.2889079339581544,0.16527285133326045,1.0,199.99999999999991,1.8665072827826266,178.34837933070088,0.14293447161903042
0.4896762938879802,0.16086416473209683,0.1271914661946763,0.060076005830113514,1.13402265446952,0.7402584899175696,0.14781009580137205,0.9996822615161223,199.99999999999991,1.9185949733341876,0.0,0.1451519042507381
0.5578100820358156,0.1802292806961946,0.12499966633860082,0.05900454103533468,1.5560372079954436,0.7422037888890073,0.1504208904155017,0.9646374200508473,200.04002700918247,1.874917914436983,54.752199996804954,0.13186022358378727
0.5692325773283948,0.14971211310958846,0.13320523225149275,0.06292169636570384,1.315070607772227,1.2465786649045523,0.15476240014035816,1.0,199.99999999999991,1.8818975939873779,0.0,0.13618462682543103
0.5433154159794595,0.1534240218116948,0.13628109038688369,0.06437462886983887,1.2402928625668743,1.1536391356546853,0.15843705235469796,0.9993624287667124,199.99999999999991,1.856758739054115,0.0,0.14161445947460283
0.5858991823164256,0.15719442792322144,0.14011003596734187,0.06618329469431283,1.3035888801461764,1.451774139571325,0.16278463753674915,1.0,199.99999999999991,1.8007191453908358,0.0,0.13051810366331182
0.5391290714243256,0.154205300771776,0.13265384337008818,0.06267176386509135,1.287647036349797,0.9571801673584766,0.1541576443752487,0.9997337437388227,200.04480053096597,1.9202682706702618,0.0,0.13996681978627842
0.5154883329094104,0.15537329811988063,0.1362061138916688,0.06433921246932099,1.1728882259391014,0.983289132542075,0.15824892715893,1.0,199.99999999999991,1.8835952887988692,0.0,0.1460045491114324
0.5555981289318226,0.15479477443786738,0.13795849903972032,0.06516698061271727,1.2346908397858516,1.3559633581922483,0.16028490825974406,1.0,199.99999999999991,1.8796263852306225,0.0,0.14241794576769004
0.6209580247847644,0.16450115785802288,0.14658285468087817,0.06924083775654351,1.4188642885873968,1.419996898370881,0.17030497996510807,1.0,199.99999999999991,1.8501193328809022,0.0,0.1433797549398664
0.285190908317696,0.16446685433340616,0.1307286619375765,0.06592133606456739,0.19217254909741577,0.3628422208177101,0.14765382020929763,1.0,223.18939797908888,1.82878520771773,0.0,0.15378295936329886
0.5309630291105927,0.18115312638066866,0.14841700170672975,0.07010645604949695,1.2565840846072094,0.811613941571738,0.17514961551840363,0.9844957803713388,199.99999999999991,1.817747470083604,0.0,0.1450683071669089
