D1,D7,D30,D180,lam,k,p,c,tau,h,base,rmse
0.555222069491971,0.2083032166564507,0.14221793799268817,0.066978297800614,1.5049177814833923,0.6770351310553838,0.1647400296332598,1.0,199.99999999999991,1.8590562373506374,0.0,0.12998892825820957
0.5579081644788236,0.23476321368102251,0.15869153951222265,0.0744445190715998,1.4936674369800305,0.6298909516886151,0.1831039680915097,1.0,199.99999999999991,1.927319734703411,0.0,0.15560139491620648
0.6659615326663354,0.1593751639126367,0.1437481665485906,0.07353709046979055,1.5687577246455173,1.5,0.16436959626307462,1.0,223.78940651436727,1.8583183412119153,0.0,0.1334115509541795
0.7038332595000123,0.18643934898676426,0.16387646019914995,0.07937558715696925,1.8533830505422824,1.2835017507625872,0.18944471719115877,1.0,206.9188138908966,1.8511484464101766,0.0,0.14295870763413313
0.7011856307668066,0.18510405852263476,0.16494652348425737,0.07831614553660673,1.6907158643060476,1.4895299555679533,0.19314184466421325,0.9912088338524843,201.3780870234207,1.912495308453523,0.0,0.1416682510109245
0.6500368867063697,0.1651725368785233,0.1470840927335505,0.06947760584758697,1.533758029554766,1.4123695813611552,0.17088733549846125,1.0,199.99999999999991,1.8753917556809325,0.0,0.13553486298254044
0.6829163749511136,0.16092636429331608,0.14383461496139868,0.06990241512335149,1.6660963852310053,1.4535506516940044,0.1668119243645484,0.9961174989423571,207.88178736685308,1.847424397222004,0.0,0.12809585595566594
0.6675095511962312,0.1510058339202727,0.1343042652499175,0.06344084279451837,1.633745901316478,1.4149332648311708,0.1560392943118164,1.0,199.99999999999991,1.8437528506288547,0.0,0.1361443467953014
0.7124735237761561,0.17902500491551665,0.15375338420267623,0.07262795606802695,1.9732724015146146,1.2444074566692231,0.17863594670188943,1.0,199.99999999999991,1.8609647891012915,0.0,0.14905718394423725
0.5912848595291003,0.17362128871791027,0.14780070445141175,0.0698161081975376,1.4799340591934411,0.991000167867258,0.17171991693153377,1.0,199.99999999999991,1.8374127783597372,0.0,0.134888217746569
0.6265208866695575,0.18156483491977005,0.16180651657214995,0.07643198644421832,1.4059287119868997,1.4318933075953826,0.18799235165010525,1.0,199.99999999999991,1.8517371776149532,0.0,0.14245626746012163
0.617474765820314,0.17256311022623155,0.14454781014367923,0.06827954870873786,1.6211729934912595,1.0101140907562232,0.16794059043240417,1.0,199.99999999999991,1.8701649587329712,0.0,0.14858588358876493
0.6641948956330634,0.18708324115288844,0.1603986021975677,0.07576693477449986,1.7582010458844468,1.1256100582301691,0.1867324866479893,0.9979869696989989,199.99999999999991,1.8986804075674097,0.0,0.1352284566696288
0.6028000173203447,0.16804309221909566,0.14936721193735983,0.07060159627726509,1.4062419157141017,1.2498488997434065,0.17351755737670982,1.0,200.17214022972976,1.8093572980511166,0.0,0.13883293774158767
0.5329043070563413,0.17715628344337814,0.14303947482567808,0.06843481910301936,1.2838104155268064,0.8013969968924823,0.1657608125948876,0.9999963988995866,203.46788081742577,1.8346152413394894,0.0,0.1570612859242005
0.6984032060009253,0.1804054100814944,0.16087034094074817,0.07663654642829686,1.6757820541362638,1.497871022433137,0.18658812202222907,1.0,202.28592962054813,1.8981186953530216,0.0,0.13838006152953242
0.7513618340349082,0.17526705336359225,0.15526576396049996,0.07334235368072142,1.9786192436130747,1.4974885112981537,0.18039308129267584,1.0,199.99999999999991,1.9147955620952328,0.0,0.1467194892954657
0.6923034631459714,0.17206131569973931,0.15312253527027606,0.07232996413258472,1.6846033815984285,1.4594390695571913,0.17790300481037602,1.0,199.99999999999991,1.8760895754800182,0.0,0.13019894054327805
